id,book_id,isbn,isFiction,all_genres,filtered_genres,top_genre
196,3515159701,0805211039,False,"['to-read', 'currently-reading', 'philosophy', 'buddhism', 'non-fiction', 'religion', 'nonfiction', 'spirituality', 'spiritual', 'dharma', 'favorites', 'default', 'psychology', 'french', 'mindfulness', 'tibetan-buddhism', 'philosophy-spirituality', 'philo', 'filosofia', 'meditation', 'life', 'unfinished', 'owned', 'science', 'mind', 'self-improvement', 'buddhist', 'health-and-mindfulness', 'spirituality-religion', 'audiobooks', 'zen', 'to-get', 'eastern-philosophy', 'tbr', 'calibre', 'home-library', 'self-help-books', 'interested', 'filosofie', 're-read', 'biography', 'books-i-own', 'foreign', 'to-read-religion', 'to-read-non-fiction', 'inspirational', 'religion-philosophy', 'personal-development', 'spirit', 'philosophie', 'consciousness', 'to-read-personal', '1', 'wish-list', 'library', 'waitlist', 'teologia', 'sociologia', 'buddhismo', 'spirituality-mindfulness', 'thinking-and-behavior', 'self-improvement-and-wisdom', 'human-relationships', 'wanted-to-buy', 'espiritualidad', '7-main-office-d3-7to8', 'stopped-reading', 'self-introspection', 'must-buy', 'to-read-improvement', 'prestado', 'filo', 'lista-alain-iki', 'z-watch-ratings', 'bryan', 'da-comprare', 'lire-en-premier', 'archive', 'bibliothèque-du-salon', 'books-to-recommend-the-kids', 'kharranavairuzzz', 'philiosophy', 'unfinished-lost-cause', 'one-day-some-day', 'psychology-philosophy', 'fl2020', 'a-comprar', 'own-tbr', 'to-read-growth', 'read-2015', 'unavailable', 'be-nice', 'wisdom', '哲学', '佛教', 'political-philosophy', 'philosophy-and-psychology', 'readinglist-2020', 'non-fiction-read', 'ownjed']","['philosophy', 'buddhism', 'religion', 'spirituality', 'spiritual', 'dharma', 'psychology', 'french', 'mindfulness', 'tibetan-buddhism', 'philosophy-spirituality', 'philo', 'filosofia', 'meditation', 'life', 'unfinished', 'science', 'mind', 'self-improvement', 'buddhist', 'health-and-mindfulness', 'spirituality-religion', 'zen', 'to-get', 'eastern-philosophy', 'tbr', 'home-library', 'self-help-books', 'interested', 'filosofie', 'biography', 'foreign', 'to-read-religion', 'to-read-non-fiction', 'inspirational', 'religion-philosophy', 'personal-development', 'spirit', 'philosophie', 'consciousness', 'to-read-personal', '1', 'wish-list', 'waitlist', 'teologia', 'sociologia', 'buddhismo', 'spirituality-mindfulness', 'thinking-and-behavior', 'self-improvement-and-wisdom', 'human-relationships', 'wanted-to-buy', 'espiritualidad', '7-main-office-d3-7to8', 'stopped-reading', 'self-introspection', 'must-buy', 'to-read-improvement', 'prestado', 'filo', 'lista-alain-iki', 'z-watch-ratings', 'bryan', 'da-comprare', 'lire-en-premier', 'archive', 'bibliothèque-du-salon', 'books-to-recommend-the-kids', 'kharranavairuzzz', 'philiosophy', 'unfinished-lost-cause', 'one-day-some-day', 'psychology-philosophy', 'fl2020', 'a-comprar', 'own-tbr', 'to-read-growth', 'read-2015', 'unavailable', 'be-nice', 'wisdom', '哲学', '佛教', 'political-philosophy', 'philosophy-and-psychology', 'readinglist-2020', 'non-fiction-read', 'ownjed']",philosophy
197,3515159329,0345350499,True,"['to-read', 'fantasy', 'currently-reading', 'favorites', 'fiction', 'historical-fiction', 'owned', 'arthurian', 'books-i-own', 'mythology', 'sci-fi-fantasy', 'historical', 'classics', 'series', 'fantasy-sci-fi', 'romance', 'magic', 'default', 'dnf', 'adult', 'feminism', 'arthurian-legend', 'favourites', 'abandoned', 'owned-books', 'scifi-fantasy', 'kindle', 'did-not-finish', 'king-arthur', 'library', 'high-fantasy', 'novels', 'all-time-favorites', 'medieval', 'historical-fantasy', 'science-fiction-fantasy', 'epic-fantasy', 'retellings', 'my-library', 'england', 'audible', 'audiobooks', 'audiobook', 'history', 'to-buy', 'fantasy-scifi', 'adult-fiction', 'avalon', 'classic', 'women', 'sci-fi', 'my-books', 'marion-zimmer-bradley', 'book-club', 'unfinished', 'science-fiction', 're-read', 'feminist', 'favorite', 'to-read-fantasy', 'wish-list', 'adventure', 'fantasia', 'sci-fi-and-fantasy', 'shelfari-favorites', 'arthuriana', 'ebook', 'literature', 'female-author', 'novel', 'epic', 'sf-fantasy', 'speculative-fiction', 'i-own', 'tbr', 'sff', 'favorite-books', 'religion', 'maybe', 'own-it', 'young-adult', 'audio', 'retelling', 'reread', 'female-authors', 'fiction-fantasy', 'fantasy-to-read', 'fantasy-science-fiction', 'paperback', 'arthur', 'sword-and-laser', '20th-century', 'ebooks', 'witches', 'didn-t-finish', 'fantasy-and-sci-fi', 'never-finished', 'women-authors', 'recommended', 'adult-fantasy']","['fantasy', 'historical-fiction', 'arthurian', 'mythology', 'sci-fi-fantasy', 'historical', 'classics', 'series', 'fantasy-sci-fi', 'romance', 'magic', 'dnf', 'adult', 'feminism', 'arthurian-legend', 'abandoned', 'scifi-fantasy', 'did-not-finish', 'king-arthur', 'high-fantasy', 'novels', 'all-time-favorites', 'medieval', 'historical-fantasy', 'science-fiction-fantasy', 'epic-fantasy', 'retellings', 'england', 'audible', 'history', 'fantasy-scifi', 'adult-fiction', 'avalon', 'classic', 'women', 'sci-fi', 'marion-zimmer-bradley', 'book-club', 'unfinished', 'science-fiction', 'feminist', 'favorite', 'to-read-fantasy', 'wish-list', 'adventure', 'fantasia', 'sci-fi-and-fantasy', 'shelfari-favorites', 'arthuriana', 'literature', 'female-author', 'novel', 'epic', 'sf-fantasy', 'speculative-fiction', 'i-own', 'tbr', 'sff', 'favorite-books', 'religion', 'maybe', 'own-it', 'young-adult', 'retelling', 'reread', 'female-authors', 'fiction-fantasy', 'fantasy-to-read', 'fantasy-science-fiction', 'paperback', 'arthur', 'sword-and-laser', '20th-century', 'witches', 'didn-t-finish', 'fantasy-and-sci-fi', 'never-finished', 'women-authors', 'recommended', 'adult-fantasy']",fantasy
198,3515159094,076531178X,True,"['to-read', 'fantasy', 'currently-reading', 'favorites', 'fiction', 'owned', 'books-i-own', 'series', 'epic-fantasy', 'favourites', 'high-fantasy', 'magic', 'adult', 'brandon-sanderson', 'audiobook', 'sci-fi-fantasy', 'cosmere', 'kindle', 'audiobooks', 'mistborn', 'young-adult', 'to-buy', 'fantasy-sci-fi', 'tbr', 'owned-books', 'adventure', 'dnf', 'library', 'ebook', 'audio', 'romance', 'sanderson', 'sci-fi', '5-stars', 'audible', 'all-time-favorites', 'epic', 'science-fiction', 'scifi-fantasy', 'ya', 'adult-fantasy', 'favorite', 'default', 'wish-list', 'fantasia', 'physical-tbr', 'owned-tbr', 'on-hold', 'maybe', 'read-in-2015', 'read-in-2019', 'ebooks', 'dystopia', 'dystopian', 'read-in-2016', 'adult-fiction', 'fantasy-scifi', 'did-not-finish', 'fantasía', 'novels', 'read-in-2018', 'book-club', 'fantasy-to-read', 'my-books', 'i-own', 'books', 'abandoned', 'favorite-books', 'recommended', 'action', 'on-my-shelf', 'to-read-fantasy', 'read-in-2017', 're-read', 'genre-fantasy', 'reviewed', '5-star', 'english', '2020-tbr', 'read-in-2014', 'my-library', 'read-in-2020', 'audio-books', 'science-fiction-fantasy', 'fantasy-tbr', 'must-read', 'fantasy-series', 'tbr-fantasy', 'favourite', 'first-in-series', 'faves', 'sff', 'read-2019', 'want-to-buy', 'favs', 'need-to-buy', 'favoritos', 'read-2015', 'e-book', 'read-2016']","['fantasy', 'series', 'epic-fantasy', 'high-fantasy', 'magic', 'adult', 'brandon-sanderson', 'sci-fi-fantasy', 'cosmere', 'mistborn', 'young-adult', 'fantasy-sci-fi', 'tbr', 'adventure', 'dnf', 'romance', 'sanderson', 'sci-fi', '5-stars', 'audible', 'all-time-favorites', 'epic', 'science-fiction', 'scifi-fantasy', 'ya', 'adult-fantasy', 'favorite', 'wish-list', 'fantasia', 'physical-tbr', 'owned-tbr', 'on-hold', 'maybe', 'read-in-2015', 'read-in-2019', 'dystopia', 'dystopian', 'read-in-2016', 'adult-fiction', 'fantasy-scifi', 'did-not-finish', 'fantasía', 'novels', 'read-in-2018', 'book-club', 'fantasy-to-read', 'i-own', 'abandoned', 'favorite-books', 'recommended', 'action', 'on-my-shelf', 'to-read-fantasy', 'read-in-2017', 'genre-fantasy', 'reviewed', '5-star', '2020-tbr', 'read-in-2014', 'read-in-2020', 'audio-books', 'science-fiction-fantasy', 'fantasy-tbr', 'must-read', 'fantasy-series', 'tbr-fantasy', 'favourite', 'first-in-series', 'faves', 'sff', 'read-2019', 'want-to-buy', 'favs', 'need-to-buy', 'favoritos', 'read-2015', 'e-book', 'read-2016']",fantasy
199,3515158866,0553278223,True,"['to-read', 'science-fiction', 'sci-fi', 'currently-reading', 'favorites', 'fiction', 'classics', 'short-stories', 'scifi', 'owned', 'fantasy', 'sci-fi-fantasy', 'classic', 'sf', 'books-i-own', 'audiobook', 'default', 'scifi-fantasy', 'american', 'audiobooks', 'library', 'literature', 'ray-bradbury', 'fantasy-sci-fi', 'kindle', 'space', 'to-buy', 'ciencia-ficción', 'speculative-fiction', 'science-fiction-fantasy', 'favourites', 'owned-books', 'novels', 'audio', 'book-club', 'aliens', 'dystopia', 'mars', 'dystopian', 'short-story', 'ebook', 'my-library', 'adult', '20th-century', 'fantascienza', 'sci-fi-and-fantasy', 'bradbury', 'american-literature', 'science', 'my-books', 'sf-fantasy', 'ciencia-ficcion', 'books', 'short-story-collections', 'sff', 'favoritos', 'short-fiction', 'school', 'anthology', 'fantasy-scifi', 'adventure', 'all-time-favorites', 'wish-list', 're-read', 'audio-books', 'audible', 'ebooks', '1950s', 'adult-fiction', 'favorite-books', 'novel', 'abandoned', 'favorite', 'horror', 'science-fiction-and-fantasy', 'collection', 'classic-sci-fi', 'post-apocalyptic', 'to-re-read', 'i-own', 'usa', 'english', 'short', 'short-story-collection', 'tbr', 'stories', 'classic-literature', 'did-not-finish', 'high-school', 'american-lit', 'have', 'home-library', 'audio-book', 'read-in-2016', 'sciencefiction', 'biblioteca', 'sword-and-laser', 'dnf', 'e-book', 'paperback']","['science-fiction', 'sci-fi', 'classics', 'short-stories', 'scifi', 'fantasy', 'sci-fi-fantasy', 'classic', 'sf', 'scifi-fantasy', 'american', 'literature', 'ray-bradbury', 'fantasy-sci-fi', 'space', 'ciencia-ficción', 'speculative-fiction', 'science-fiction-fantasy', 'novels', 'book-club', 'aliens', 'dystopia', 'mars', 'dystopian', 'short-story', 'adult', '20th-century', 'fantascienza', 'sci-fi-and-fantasy', 'bradbury', 'american-literature', 'science', 'sf-fantasy', 'ciencia-ficcion', 'short-story-collections', 'sff', 'favoritos', 'short-fiction', 'school', 'anthology', 'fantasy-scifi', 'adventure', 'all-time-favorites', 'wish-list', 'audio-books', 'audible', '1950s', 'adult-fiction', 'favorite-books', 'novel', 'abandoned', 'favorite', 'horror', 'science-fiction-and-fantasy', 'collection', 'classic-sci-fi', 'post-apocalyptic', 'to-re-read', 'i-own', 'usa', 'short', 'short-story-collection', 'tbr', 'stories', 'classic-literature', 'did-not-finish', 'high-school', 'american-lit', 'have', 'home-library', 'audio-book', 'read-in-2016', 'sciencefiction', 'biblioteca', 'sword-and-laser', 'dnf', 'e-book', 'paperback']",science-fiction
200,3515158382,0553560735,True,"['to-read', 'currently-reading', 'science-fiction', 'sci-fi', 'fiction', 'scifi', 'favorites', 'owned', 'sf', 'kindle', 'sci-fi-fantasy', 'series', 'mars', 'abandoned', 'default', 'space', 'library', 'ebook', 'scifi-fantasy', 'audiobook', 'books-i-own', 'science', 'fantasy', 'speculative-fiction', 'nebula', 'space-opera', 'science-fiction-fantasy', 'audio', 'audiobooks', 'dnf', 'to-buy', 'hard-sci-fi', 'sff', 'novels', 'did-not-finish', 'unfinished', 'nebula-award', 'ebooks', 'politics', 'audible', 'nebula-winners', 'hard-science-fiction', 'fantasy-sci-fi', 'hard-sf', 'owned-books', 'to-read-fiction', 'sf-fantasy', 'maybe', 'classics', 'sci-fi-to-read', 'kim-stanley-robinson', 'ciencia-ficción', 'novel', 'american', 'mars-trilogy', 'on-hold', 'sci-fi-and-fantasy', 'gave-up-on', 'hard-scifi', 'english', 'adult', 'to-read-scifi', 'favourites', 'didn-t-finish', 'my-library', 'to-read-sci-fi', 'nebula-award-winners', '20th-century', 'book-club', 'have', 'audio-book', 'my-books', 'adventure', 'science-fiction-and-fantasy', 'hugo', 'gave-up', 'books', 'classic-sci-fi', 'recommended', 'e-books', 'terraforming', 'sciencefiction', 'read-in-2019', 'dropped', '1990s', 're-read', 'nebula-winner', 'calibre', 'ciencia-ficcion', 'fantasy-scifi', 'paperback', 'wish-list', 'not-finished', 'audio-books', 'unread', 'stopped-reading', 'couldn-t-finish', 'e-book', 'reread', 'owned-to-read']","['science-fiction', 'sci-fi', 'scifi', 'sf', 'sci-fi-fantasy', 'series', 'mars', 'abandoned', 'space', 'scifi-fantasy', 'science', 'fantasy', 'speculative-fiction', 'nebula', 'space-opera', 'science-fiction-fantasy', 'dnf', 'hard-sci-fi', 'sff', 'novels', 'did-not-finish', 'unfinished', 'nebula-award', 'politics', 'audible', 'nebula-winners', 'hard-science-fiction', 'fantasy-sci-fi', 'hard-sf', 'to-read-fiction', 'sf-fantasy', 'maybe', 'classics', 'sci-fi-to-read', 'kim-stanley-robinson', 'ciencia-ficción', 'novel', 'american', 'mars-trilogy', 'on-hold', 'sci-fi-and-fantasy', 'gave-up-on', 'hard-scifi', 'adult', 'to-read-scifi', 'didn-t-finish', 'to-read-sci-fi', 'nebula-award-winners', '20th-century', 'book-club', 'have', 'audio-book', 'adventure', 'science-fiction-and-fantasy', 'hugo', 'gave-up', 'classic-sci-fi', 'recommended', 'terraforming', 'sciencefiction', 'read-in-2019', 'dropped', '1990s', 'nebula-winner', 'ciencia-ficcion', 'fantasy-scifi', 'paperback', 'wish-list', 'not-finished', 'audio-books', 'unread', 'stopped-reading', 'couldn-t-finish', 'e-book', 'reread', 'owned-to-read']",science-fiction
201,3515158091,0765348780,True,"['to-read', 'currently-reading', 'fantasy', 'fiction', 'favorites', 'owned', 'epic-fantasy', 'malazan', 'high-fantasy', 'series', 'kindle', 'books-i-own', 'epic', 'abandoned', 'sci-fi-fantasy', 'malazan-book-of-the-fallen', 'default', 'fantasy-to-read', 'dnf', 'to-buy', 'fantasy-sci-fi', 'to-read-fantasy', 'ebook', 'did-not-finish', 'dark-fantasy', 'audiobook', 'magic', 'maybe', 'steven-erikson', 'adult', 'on-hold', 'owned-books', 'audible', 'scifi-fantasy', 'favourites', 'library', 'audiobooks', 'grimdark', 'ebooks', 'unfinished', 'tbr', 'fantasy-series', 'war', 'books', 'novels', 're-read', 'tbr-fantasy', 'adult-fantasy', 'my-books', 'wish-list', 'sci-fi', 'fantasia', 'fantasy-scifi', 'fantasía', 'fantasy-tbr', 'audio', 'my-library', 'science-fiction', 'fantasy-epic', 'first-in-series', 'adventure', 'sff', 'dropped', 'fiction-fantasy', 'to-read-fiction', 'e-book', 'genre-fantasy', 'recommended', 'military', 'the-malazan-book-of-the-fallen', 'english', 'canadian', 'dragons', 'didn-t-finish', 'gave-up-on', 'military-fantasy', 'fantasy-fiction', 'novel', 'sci-fi-and-fantasy', 'science-fiction-fantasy', 'have', 'maybe-read', 'sf-fantasy', 'series-to-start', 'gave-up', 'e-books', 'dark', 'speculative-fiction', 'reread', 'fantasy-read', 'malaz', 'unread', 'stopped-reading', 'couldn-t-finish', 'paused', 'to-read-owned', 'i-own', 'reviewed', 'must-read', 'physical-tbr']","['fantasy', 'epic-fantasy', 'malazan', 'high-fantasy', 'series', 'epic', 'abandoned', 'sci-fi-fantasy', 'malazan-book-of-the-fallen', 'fantasy-to-read', 'dnf', 'fantasy-sci-fi', 'to-read-fantasy', 'did-not-finish', 'dark-fantasy', 'magic', 'maybe', 'steven-erikson', 'adult', 'on-hold', 'audible', 'scifi-fantasy', 'grimdark', 'unfinished', 'tbr', 'fantasy-series', 'war', 'novels', 'tbr-fantasy', 'adult-fantasy', 'wish-list', 'sci-fi', 'fantasia', 'fantasy-scifi', 'fantasía', 'fantasy-tbr', 'science-fiction', 'fantasy-epic', 'first-in-series', 'adventure', 'sff', 'dropped', 'fiction-fantasy', 'to-read-fiction', 'e-book', 'genre-fantasy', 'recommended', 'military', 'the-malazan-book-of-the-fallen', 'canadian', 'dragons', 'didn-t-finish', 'gave-up-on', 'military-fantasy', 'fantasy-fiction', 'novel', 'sci-fi-and-fantasy', 'science-fiction-fantasy', 'have', 'maybe-read', 'sf-fantasy', 'series-to-start', 'gave-up', 'dark', 'speculative-fiction', 'reread', 'fantasy-read', 'malaz', 'unread', 'stopped-reading', 'couldn-t-finish', 'paused', 'to-read-owned', 'i-own', 'reviewed', 'must-read', 'physical-tbr']",fantasy
202,3515157732,1559210222,True,"['to-read', 'currently-reading', 'historical-fiction', 'korea', 'fiction', 'classics', 'asia', 'books-i-own', 'owned', 'kindle', 'pearl-s-buck', 'historical', 'history', 'favorites', 'asian', 'fiction-historical', 'owned-books', 'novel', 'china', 'favourites', 'ebooks', 'classic', 'my-library', 'non-fiction', 'on-my-kindle', 'e-book', 'cultural', 'asian-lit', 'abandoned', 'own-it', 'english', 'nobel-prize', 'novels', 'jamie', '2020-to-read', 'read-in-2019', 'adult-fiction', 'home-library', 'american-literature', '2019-book-club', 'books-i-have-tbr', 'read-all-things-korean', 'world-literature', 'america', 'kobo', 'korean-history', 'hanguk', 'current-library', 'ebooks-tbr', 'estante', 'default', '20th-century', 'east-asia', 'iker', 'own-unread', 'koreas', 'ebook', 'family', 'asian-fiction', 'pearl-buck', '1900s', 'maybe', 'azja', 'literature', 'korean', 'historical-novel', 'war', 'must-read', 'historical-fiction-asia', 'favorite-authors', 'buck', 'asian-historical-fiction', 'general-fiction', 'rul', 'nypl-e', 'cml-e', 'literatura-americana', '1-att-läsa-ganska-snart-1000', 'gave-up', 'own-print', 'pop-fiction', 'culture', '1', 'dont-want-to-read', 'original', 'military', 'dark', 'arranged-marriage', 'ebooks-2020', 'modern-fiction', 'ethnic-diversity-in-charcacters-set', 'purchased-want-to-read', 'diversity', 'orient', 'irod', 'own-but-not-read-yet', 'to-read-fiction', 'ben-ezra-and-phil-seji', 'entfernt', '2020-books']","['historical-fiction', 'korea', 'classics', 'asia', 'pearl-s-buck', 'historical', 'history', 'asian', 'fiction-historical', 'novel', 'china', 'classic', 'on-my-kindle', 'e-book', 'cultural', 'asian-lit', 'abandoned', 'own-it', 'nobel-prize', 'novels', 'jamie', '2020-to-read', 'read-in-2019', 'adult-fiction', 'home-library', 'american-literature', '2019-book-club', 'books-i-have-tbr', 'read-all-things-korean', 'world-literature', 'america', 'kobo', 'korean-history', 'hanguk', 'current-library', 'ebooks-tbr', 'estante', '20th-century', 'east-asia', 'iker', 'own-unread', 'koreas', 'family', 'asian-fiction', 'pearl-buck', '1900s', 'maybe', 'azja', 'literature', 'korean', 'historical-novel', 'war', 'must-read', 'historical-fiction-asia', 'favorite-authors', 'buck', 'asian-historical-fiction', 'general-fiction', 'rul', 'nypl-e', 'cml-e', 'literatura-americana', '1-att-läsa-ganska-snart-1000', 'gave-up', 'own-print', 'pop-fiction', 'culture', '1', 'dont-want-to-read', 'original', 'military', 'dark', 'arranged-marriage', 'ebooks-2020', 'modern-fiction', 'ethnic-diversity-in-charcacters-set', 'purchased-want-to-read', 'diversity', 'orient', 'irod', 'own-but-not-read-yet', 'to-read-fiction', 'ben-ezra-and-phil-seji', 'entfernt', '2020-books']",historical-fiction
203,3515157401,0786939532,True,"['to-read', 'fantasy', 'currently-reading', 'forgotten-realms', 'favorites', 'fiction', 'owned', 'high-fantasy', 'drizzt', 'epic-fantasy', 'r-a-salvatore', 'default', 'books-i-own', 'series', 'sci-fi-fantasy', 'adventure', 'audible', 'dungeons-and-dragons', 'magic', 'audiobook', 'fantasy-sci-fi', 'audiobooks', 'ebook', 'legend-of-drizzt', 'kindle', 'adult', 'salvatore', 'owned-books', 'library', 'scifi-fantasy', 'ra-salvatore', 'd-d', 'audio', 'fantasia', 'books', 'elves', 'favourites', 'dnd', 'sword-and-sorcery', 'my-library', 'to-buy', 'fantasy-scifi', 'novels', 'fantasy-to-read', 'science-fiction', 'the-legend-of-drizzt', 'epic', 'sci-fi', 'ebooks', 'fantasy-fiction', 'my-books', 'paperback', 'i-own', 'fantasía', 'fiction-fantasy', 'sci-fi-and-fantasy', 'nook', 'to-read-fantasy', 're-read', 'novel', 'science-fiction-fantasy', 'genre-fantasy', 'dark-fantasy', 'young-adult', 'dnf', 'abandoned', 'audio-book', 'e-book', 'tbr', 'adult-fantasy', 'read-fantasy', 'first-in-series', 'maybe', 'rpg', 'have', 'finished', 'own-it', 'recommended', 'wish-list', 'on-hold', 'dark', 'audio-books', 'dungeons-dragons', 'fantasy-epic', 'fantasy-series', 'read-in-2018', 'action', 'e-books', 'reread', 'favorite', 'drizzt-do-urden', 'did-not-finish', 'adult-fiction', 'fantasy-high', 'fantasy-tbr', '5-stars', 'dark-elf-trilogy', 'science-fiction-and-fantasy', 'speculative-fiction', 'sff']","['fantasy', 'forgotten-realms', 'high-fantasy', 'drizzt', 'epic-fantasy', 'r-a-salvatore', 'series', 'sci-fi-fantasy', 'adventure', 'audible', 'dungeons-and-dragons', 'magic', 'fantasy-sci-fi', 'legend-of-drizzt', 'adult', 'salvatore', 'scifi-fantasy', 'ra-salvatore', 'd-d', 'fantasia', 'elves', 'dnd', 'sword-and-sorcery', 'fantasy-scifi', 'novels', 'fantasy-to-read', 'science-fiction', 'the-legend-of-drizzt', 'epic', 'sci-fi', 'fantasy-fiction', 'paperback', 'i-own', 'fantasía', 'fiction-fantasy', 'sci-fi-and-fantasy', 'nook', 'to-read-fantasy', 'novel', 'science-fiction-fantasy', 'genre-fantasy', 'dark-fantasy', 'young-adult', 'dnf', 'abandoned', 'audio-book', 'e-book', 'tbr', 'adult-fantasy', 'read-fantasy', 'first-in-series', 'maybe', 'rpg', 'have', 'finished', 'own-it', 'recommended', 'wish-list', 'on-hold', 'dark', 'audio-books', 'dungeons-dragons', 'fantasy-epic', 'fantasy-series', 'read-in-2018', 'action', 'reread', 'favorite', 'drizzt-do-urden', 'did-not-finish', 'adult-fiction', 'fantasy-high', 'fantasy-tbr', '5-stars', 'dark-elf-trilogy', 'science-fiction-and-fantasy', 'speculative-fiction', 'sff']",fantasy
204,3515156985,0441478123,True,"['to-read', 'currently-reading', 'science-fiction', 'sci-fi', 'fiction', 'favorites', 'fantasy', 'scifi', 'classics', 'owned', 'sci-fi-fantasy', 'sf', 'book-club', 'books-i-own', 'feminism', 'speculative-fiction', 'scifi-fantasy', 'novels', 'gender', 'lgbt', 'fantasy-sci-fi', 'library', 'classic', 'audiobook', 'favourites', 'kindle', 'queer', 'lgbtq', 'audiobooks', 'abandoned', 'hugo', 'sff', 'to-buy', 'science-fiction-fantasy', 'literature', 'dnf', 'adult', 'series', 'novel', 'female-author', 'did-not-finish', 'default', 'hugo-award', 'ebook', 'feminist', 'american', 'bookclub', 'sci-fi-and-fantasy', 'owned-books', 'nebula', 'hugo-winners', 'female-authors', 'aliens', '20th-century', 'my-library', 'audible', 'nebula-award', 'audio', 'sf-fantasy', 'fantasy-scifi', 'science', 'unfinished', '1960s', 'read-in-2018', 'ciencia-ficción', 'adult-fiction', 'english', 'women', 'adventure', 'lgbtqia', 'women-authors', 'speculative', 'ursula-k-le-guin', 'read-in-2019', 'to-read-fiction', 'hugo-nebula', 'gender-studies', 're-read', 'recommended', 'hugo-award-winners', 'sf-masterworks', 'women-writers', 'wish-list', 'dystopia', 'space', 'read-2018', 'philosophy', 'read-in-2017', 'tbr', 'ebooks', 'nebula-winners', 'sword-and-laser', 'books', 'didn-t-finish', 'science-fiction-and-fantasy', 'politics', 'school', 'sf-f', 'hugo-winner', 'american-literature']","['science-fiction', 'sci-fi', 'fantasy', 'scifi', 'classics', 'sci-fi-fantasy', 'sf', 'book-club', 'feminism', 'speculative-fiction', 'scifi-fantasy', 'novels', 'gender', 'lgbt', 'fantasy-sci-fi', 'classic', 'queer', 'lgbtq', 'abandoned', 'hugo', 'sff', 'science-fiction-fantasy', 'literature', 'dnf', 'adult', 'series', 'novel', 'female-author', 'did-not-finish', 'hugo-award', 'feminist', 'american', 'bookclub', 'sci-fi-and-fantasy', 'nebula', 'hugo-winners', 'female-authors', 'aliens', '20th-century', 'audible', 'nebula-award', 'sf-fantasy', 'fantasy-scifi', 'science', 'unfinished', '1960s', 'read-in-2018', 'ciencia-ficción', 'adult-fiction', 'women', 'adventure', 'lgbtqia', 'women-authors', 'speculative', 'ursula-k-le-guin', 'read-in-2019', 'to-read-fiction', 'hugo-nebula', 'gender-studies', 'recommended', 'hugo-award-winners', 'sf-masterworks', 'women-writers', 'wish-list', 'dystopia', 'space', 'read-2018', 'philosophy', 'read-in-2017', 'tbr', 'nebula-winners', 'sword-and-laser', 'didn-t-finish', 'science-fiction-and-fantasy', 'politics', 'school', 'sf-f', 'hugo-winner', 'american-literature']",science-fiction
205,3515156581,1600108512,True,"['to-read', 'fantasy', 'currently-reading', 'graphic-novels', 'graphic-novel', 'favorites', 'comics', 'fiction', 'classics', 'owned', 'unicorns', 'young-adult', 'comics-graphic-novels', 'books-i-own', 'magic', 'fairy-tales', 'library', 'graphic', 'comic', 'adventure', 'childrens', 'romance', 'favourites', 'sci-fi-fantasy', 'graphic-novels-comics', 'manga', 'classic', 'unicorn', 'comics-and-graphic-novels', 'owned-books', 'ya', 'fantasy-scifi', 'comic-books', 'children', 'fantasy-sci-fi', 'graphic-novels-and-comics', 'signed', 'my-library', 'art', 'manga-graphic-novels', 'high-fantasy', 'to-buy', 'animals', 'graphic-novels-manga', 'kindle', 'read-in-2017', 'sff', 'abandoned', 'library-books', 'epic-fantasy', 'adult', 'childhood', 'my-books', 'children-s', 'comic-graphic-novel', 'did-not-finish', 'scifi-fantasy', 'mythology', 'idw', 'graphicnovels', 'favorite', 'ebook', 'read-in-2016', 'to-read-fantasy', 'dark-fantasy', 'read-2015', 'graphics', 'graphic-novel-comics', 'sequential-art', 'read-in-2012', 'own-it', 'middle-grade', 'library-book', 'kids', 'graphic-novel-comic', 'ebooks', 'read-in-2018', 'dnf', 'read-2018', 'series', 'fantastical', 'female-protagonist', 'borrowed', 'novels', 'graphic-novels-comics-manga', 'seen-the-movie', 'fairytales', 'graphic-novels-and-manga', 'i-own', 'science-fiction-fantasy', 'children-s-books', 'manga-comics', 'beautiful-art', 'books', 'fairy-tale', 'teen', 'reviewed', 'read-in-2011', 'novel', 'netgalley']","['fantasy', 'graphic-novels', 'graphic-novel', 'comics', 'classics', 'unicorns', 'young-adult', 'comics-graphic-novels', 'magic', 'fairy-tales', 'graphic', 'comic', 'adventure', 'childrens', 'romance', 'sci-fi-fantasy', 'graphic-novels-comics', 'manga', 'classic', 'unicorn', 'comics-and-graphic-novels', 'ya', 'fantasy-scifi', 'comic-books', 'children', 'fantasy-sci-fi', 'graphic-novels-and-comics', 'signed', 'art', 'manga-graphic-novels', 'high-fantasy', 'animals', 'graphic-novels-manga', 'read-in-2017', 'sff', 'abandoned', 'library-books', 'epic-fantasy', 'adult', 'childhood', 'children-s', 'comic-graphic-novel', 'did-not-finish', 'scifi-fantasy', 'mythology', 'idw', 'graphicnovels', 'favorite', 'read-in-2016', 'to-read-fantasy', 'dark-fantasy', 'read-2015', 'graphics', 'graphic-novel-comics', 'sequential-art', 'read-in-2012', 'own-it', 'middle-grade', 'library-book', 'kids', 'graphic-novel-comic', 'read-in-2018', 'dnf', 'read-2018', 'series', 'fantastical', 'female-protagonist', 'borrowed', 'novels', 'graphic-novels-comics-manga', 'seen-the-movie', 'fairytales', 'graphic-novels-and-manga', 'i-own', 'science-fiction-fantasy', 'children-s-books', 'manga-comics', 'beautiful-art', 'fairy-tale', 'teen', 'reviewed', 'read-in-2011', 'novel', 'netgalley']",fantasy
